2011,6,1,0,5,-2.43,1,-99999,99,-2.22,1,24.28,1,100.5,1,23.32,1,2.03,1,90.7,1,4.19,1,1019.2,1,12.64,1,121.71,1
2011,6,1,0,10,-2.73,1,-99999,99,-2.59,1,24.23,1,100.3,1,23.32,1,1.51,1,89,1,3.81,1,1019.2,1,12.64,1,121.69,1
2011,6,1,0,15,-3.21,1,-99999,99,-3,1,24.13,1,99.9,1,23.33,1,2.03,1,87.7,1,3.81,1,1019.2,1,12.64,1,121.64,1
2011,6,1,0,20,-3.11,1,-99999,99,-3,1,24.1,1,99.8,1,23.35,1,1.87,1,75.9,1,3.24,1,1019.2,1,12.64,1,121.57,1
2011,6,1,0,25,-3.51,1,-99999,99,-3.36,1,24.04,1,99.9,1,23.35,1,1.25,1,76.8,1,3.43,1,1019.2,1,12.64,1,121.48,1
2011,6,1,0,30,-3.53,1,-99999,99,-3.37,1,23.97,1,99.6,1,23.37,1,1.48,1,88.5,1,3.05,1,1019.2,1,12.59,1,121.36,1
2011,6,1,0,35,-3.1,1,-99999,99,-3,1,23.93,1,99.5,1,23.37,1,1.96,1,93.1,1,3.62,1,1019.2,1,12.63,1,121.21,1
2011,6,1,0,40,-3.33,1,-99999,99,-3.16,1,23.88,1,99.6,1,23.35,1,1.44,1,78.6,1,2.67,1,1019.3,1,12.63,1,121.05,1
2011,6,1,0,45,-3.72,1,-99999,99,-3.73,1,23.83,1,99.8,1,23.35,1,0.74,1,62.03,1,1.9,1,1019.3,1,12.63,1,120.86,1
2011,6,1,0,50,-3.99,1,-99999,99,-3.88,1,23.79,1,100.3,1,23.33,1,0.69,1,60.67,1,2.1,1,1019.2,1,12.63,1,120.65,1
2011,6,1,0,55,-3.85,1,-99999,99,-3.85,1,23.7,1,100.7,1,23.32,1,0.97,1,82.3,1,2.1,1,1019.1,1,12.63,1,120.41,1
2011,6,1,1,0,-3.58,1,-99999,99,-3.43,1,23.61,1,101.3,1,23.28,1,1.66,1,88.3,1,3.24,1,1019,1,12.63,1,120.16,1
2011,6,1,1,5,-3.29,1,-99999,99,-3.04,1,23.52,1,101.9,1,23.25,1,1.87,1,100.2,1,3.24,1,1018.9,1,12.63,1,119.88,1
2011,6,1,1,10,-3,1,-99999,99,-2.93,1,23.44,1,102.3,1,23.22,1,2.03,1,94.9,1,4.19,1,1018.8,1,12.63,1,119.58,1
2011,6,1,1,15,-3.11,1,-99999,99,-3,1,23.41,1,102.7,1,23.19,1,1.7,1,95.3,1,2.86,1,1018.7,1,12.63,1,119.25,1
2011,6,1,1,20,-3.12,1,-99999,99,-3,1,23.35,1,103.2,1,23.15,1,1.6,1,102.1,1,3.05,1,1018.6,1,12.63,1,118.91,1
2011,6,1,1,25,-3.48,1,-99999,99,-3.23,1,23.26,1,103.7,1,23.12,1,1.24,1,103.5,1,2.29,1,1018.5,1,12.63,1,118.55,1
2011,6,1,1,30,-3.55,1,-99999,99,-3.42,1,23.19,1,104.2,1,23.08,1,0.91,1,98,1,2.1,1,1018.6,1,12.58,1,118.16,1
2011,6,1,1,35,-3.56,1,-99999,99,-3.32,1,23.12,1,104.6,1,23.04,1,1.12,1,102.8,1,2.67,1,1018.6,1,12.62,1,117.76,1
2011,6,1,1,40,-3.34,1,-99999,99,-3.04,1,23.06,1,104.8,1,23,1,1.62,1,102.5,1,2.67,1,1018.5,1,12.62,1,117.33,1
2011,6,1,1,45,-2.88,1,-99999,99,-2.78,1,23.04,1,105,1,22.95,1,2.19,1,101.1,1,3.43,1,1018.4,1,12.62,1,116.89,1
2011,6,1,1,50,-2.72,1,-99999,99,-2.64,1,23.04,1,105.1,8,22.91,1,1.92,1,102.3,1,3.62,1,1018.3,1,12.62,1,116.43,1
2011,6,1,1,55,-3.04,1,-99999,99,-2.99,1,23.03,1,105.2,8,22.86,1,1.37,1,105.6,1,2.67,1,1018.4,1,12.62,1,115.95,1
2011,6,1,2,0,-3.17,1,-99999,99,-3.01,1,23.05,1,105.3,8,22.82,1,1.05,1,90.7,1,2.48,1,1018.5,1,12.62,1,115.45,1
2011,6,1,2,5,-3.47,1,-99999,99,-3.05,1,23.03,1,105.4,8,22.79,1,1.13,1,89.8,1,2.86,1,1018.6,1,12.62,1,114.93,1
2011,6,1,2,10,-2.58,1,-99999,99,-2.47,1,23.05,1,105.3,8,22.75,1,1.9,1,97.7,1,3.24,1,1018.5,1,12.62,1,114.4,1
2011,6,1,2,15,-2.69,1,-99999,99,-2.46,1,23.1,1,105.2,8,22.72,1,1.37,1,93.5,1,2.86,1,1018.5,1,12.62,1,113.85,1
2011,6,1,2,20,-3.23,1,-99999,99,-3.02,1,23.1,1,105.4,8,22.69,1,0.49,1,95.6,1,1.33,1,1018.6,1,12.62,1,113.28,1
2011,6,1,2,25,-3.3,1,-99999,99,-3.09,1,23.11,1,105.5,8,22.65,1,0.8,1,90.2,1,2.1,1,1018.6,1,12.62,1,112.7,1
2011,6,1,2,30,-3.24,1,-99999,99,-3.01,1,23.09,1,105.7,8,22.62,1,0.65,1,101,1,1.52,1,1018.4,1,12.58,1,112.1,1
2011,6,1,2,35,-3.23,1,-99999,99,-3.02,1,23.05,1,105.9,8,22.59,1,0.45,1,95.7,1,1.52,1,1018.5,1,12.62,1,111.49,1
2011,6,1,2,40,-3.48,1,-99999,99,-3.56,1,23.02,1,106,8,22.56,1,0.06,1,54.13,1,0.57,1,1018.5,1,12.62,1,110.87,1
2011,6,1,2,45,-3.39,1,-99999,99,-3.53,1,22.99,1,106.2,8,22.53,1,0.25,1,92,1,0.95,1,1018.5,1,12.62,1,110.22,1
2011,6,1,2,50,-2.68,1,-99999,99,-3,1,22.98,1,106.4,8,22.5,1,0.04,1,49.93,1,0.57,1,1018.5,1,12.62,1,109.57,1
2011,6,1,2,55,-2.22,1,-99999,99,-2.38,1,22.94,1,106.5,8,22.46,1,0,1,54.9,1,0.19,1,1018.5,1,12.62,1,108.9,1
2011,6,1,3,0,-1.39,1,-99999,99,-1.86,1,22.91,1,106.6,8,22.43,1,0.46,1,47.86,1,1.9,1,1018.5,1,12.62,1,108.22,1
2011,6,1,3,5,-1.85,1,-99999,99,-2.02,1,22.89,1,106.9,8,22.4,1,1,1,64.17,1,1.71,1,1018.5,1,12.62,1,107.53,1
2011,6,1,3,10,-2.31,1,-99999,99,-2.24,1,22.82,1,107.1,8,22.38,1,0.58,1,68.23,1,1.71,1,1018.5,1,12.62,1,106.82,1
2011,6,1,3,15,-2.45,1,-99999,99,-2.58,1,22.74,1,107.3,8,22.37,1,0.6,1,59.86,1,2.1,1,1018.6,1,12.61,1,106.1,1
2011,6,1,3,20,-2.24,1,-99999,99,-2.27,1,22.67,1,107.4,8,22.35,1,0.01,1,79.2,1,0.38,1,1018.7,1,12.61,1,105.37,1
2011,6,1,3,25,-1.85,1,-99999,99,-2.04,1,22.64,1,107.5,8,22.33,1,0.43,1,76.3,1,1.33,1,1018.7,1,12.61,1,104.63,1
2011,6,1,3,30,-2.23,1,-99999,99,-2.15,1,22.49,1,107.5,8,22.32,1,0.22,1,344,1,0.76,1,1018.8,1,12.57,1,103.88,1
