2010,6,1,0,5,-3.51,1,-99999,99,-3.16,1,22.69,1,100.1,1,23.22,1,2.92,1,193.1,1,4.38,1,1015.6,1,12.7,1,121.68,1
2010,6,1,0,10,-3.48,1,-99999,99,-3.18,1,22.65,1,100.4,1,23.13,1,3.01,1,192,1,5.33,1,1015.6,1,12.69,1,121.66,1
2010,6,1,0,15,-3.19,1,-99999,99,-2.84,1,22.64,1,100.7,1,23.04,1,3.16,1,192.4,1,5.14,1,1015.6,1,12.69,1,121.61,1
2010,6,1,0,20,-2.87,1,-99999,99,-2.64,1,22.61,1,101.2,1,22.96,1,3.28,1,193.6,1,4.95,1,1015.6,1,12.69,1,121.54,1
2010,6,1,0,25,-3.23,1,-99999,99,-2.98,1,22.53,1,101.7,1,22.88,1,3.07,1,192.7,1,5.14,1,1015.5,1,12.69,1,121.44,1
2010,6,1,0,30,-3.27,1,-99999,99,-2.99,1,22.46,1,102.2,1,22.81,1,3.1,1,196.9,1,5.14,1,1015.5,1,12.64,1,121.32,1
2010,6,1,0,35,-3.32,1,-99999,99,-3.03,1,22.42,1,102.7,1,22.74,1,3.21,1,194.9,1,5.33,1,1015.5,1,12.68,1,121.18,1
2010,6,1,0,40,-2.69,1,-99999,99,-2.58,1,22.41,1,102.9,1,22.67,1,2.73,1,187.8,1,4.19,1,1015.5,1,12.68,1,121.02,1
2010,6,1,0,45,-2.55,1,-99999,99,-2.38,1,22.38,1,103.2,1,22.61,1,3.21,1,197,1,5.52,1,1015.5,1,12.68,1,120.83,1
2010,6,1,0,50,-2.16,1,-99999,99,-2.12,1,22.35,1,103.3,1,22.55,1,3.05,1,188,1,4.76,1,1015.5,1,12.68,1,120.62,1
2010,6,1,0,55,-1.86,1,-99999,99,-1.86,1,22.35,1,103.3,1,22.5,1,3.32,1,192.6,1,5.52,1,1015.5,1,12.68,1,120.38,1
2010,6,1,1,0,-1.83,1,-99999,99,-1.8,1,22.35,1,103.4,1,22.45,1,3.15,1,194.6,1,5.52,1,1015.5,1,12.68,1,120.12,1
2010,6,1,1,5,-2.16,1,-99999,99,-2.08,1,22.34,1,103.4,1,22.4,1,2.8,1,187.1,1,4.38,1,1015.5,1,12.68,1,119.85,1
2010,6,1,1,10,-2.27,1,-99999,99,-2.15,1,22.32,1,103.6,1,22.37,1,2.54,1,189.5,1,5.33,1,1015.5,1,12.67,1,119.54,1
2010,6,1,1,15,-2.24,1,-99999,99,-2.15,1,22.27,1,103.8,1,22.34,1,2.57,1,193.3,1,4.57,1,1015.5,1,12.67,1,119.22,1
2010,6,1,1,20,-2.07,1,-99999,99,-2.11,1,22.22,1,104.1,1,22.31,1,2.94,1,193.5,1,4.76,1,1015.5,1,12.67,1,118.88,1
2010,6,1,1,25,-1.83,1,-99999,99,-1.85,1,22.19,1,104.2,1,22.28,1,2.89,1,193,1,5.33,1,1015.5,1,12.67,1,118.52,1
2010,6,1,1,30,-1.67,1,-99999,99,-1.57,1,22.18,1,104.3,1,22.26,1,3.05,1,190.6,1,6.09,1,1015.5,1,12.62,1,118.13,1
2010,6,1,1,35,-1.39,1,-99999,99,-1.31,1,22.19,1,104.2,1,22.23,1,3.18,1,195,1,5.14,1,1015.4,1,12.66,1,117.73,1
2010,6,1,1,40,-1.26,1,-99999,99,-1.26,1,22.21,1,104.2,1,22.21,1,3.04,1,193.1,1,4.76,1,1015.4,1,12.66,1,117.3,1
